depth	rop	wob	t-in	t-out	pit	press	misc	misc	misc	misc	misc	misc	misc	misc	misc	misc	misc	misc	misc	
106.08	55.39	0.83	89.47	89.35	643.16	545.76	-120.44	85.53	-1204.73	9.15	44.65	1.23	56.56	58.69	0.00	156.04	101.61	124.45	73.86	75.31	56.89	-2.21	643.16	34.60	0.00	0.00	0.00	561.00	453.00	0.00	106.08	79.97	561.00	453.00	0.25	0.00	0.00	0.00	-11.72	0.00	0.00	0.00	472.57	0.00	-42.38	-157.00	0	0.00	0.00	0.00	
108.00	60.00	1.66	89.62	89.50	644.64	546.91	-120.48	85.98	-1205.11	43.15	43.82	1.23	56.11	58.69	0.00	158.21	100.96	124.54	73.67	75.05	57.20	0.01	644.64	36.74	0.00	0.00	0.00	621.00	513.00	0.00	103.03	0.00	621.00	513.00	0.25	0.00	0.00	0.00	-11.72	0.00	0.00	0.00	471.21	0.00	-42.39	-157.00	0	0.00	0.00	0.00	
109.01	69.77	1.13	89.66	89.73	643.55	547.67	-120.44	86.02	-1204.73	94.24	44.35	1.23	56.34	58.69	0.00	157.16	101.18	124.52	73.70	74.71	57.29	-1.00	643.55	36.35	0.00	0.00	0.00	630.00	522.00	0.00	109.01	44.25	630.00	522.00	0.27	0.00	0.00	0.00	-11.72	0.00	0.00	0.00	471.21	0.00	-42.39	-157.04	0	0.00	0.00	0.00	
110.04	62.49	1.06	89.66	89.73	643.16	549.58	-120.48	86.17	-1204.73	90.25	44.42	1.23	56.56	58.69	0.00	157.16	100.76	124.50	73.77	75.05	56.92	-2.03	643.16	37.65	0.00	0.00	0.00	632.00	524.00	0.00	110.04	85.12	632.00	524.00	0.26	0.00	0.00	0.00	-11.71	0.00	0.00	0.00	473.94	0.00	-42.39	-157.00	0	0.00	0.00	0.00	
111.00	60.00	1.97	90.50	90.46	654.46	553.01	-120.48	83.05	-1205.49	70.42	43.52	1.24	56.74	58.91	0.00	170.54	99.80	124.62	72.87	74.86	56.77	14.74	654.46	36.47	0.00	0.00	0.00	211.00	108.00	0.00	32.46	0.00	211.00	108.00	0.26	0.00	0.00	0.00	-11.71	0.00	0.00	0.00	1884.83	0.00	-42.38	-156.96	0	0.00	0.00	0.00	
111.83	66.39	1.89	90.46	90.46	647.39	549.96	-120.40	83.35	-1204.34	81.18	43.59	1.24	56.56	59.10	0.00	161.33	101.45	124.57	73.18	75.30	56.56	12.04	647.39	38.76	0.00	0.00	0.00	252.00	147.00	0.00	91.83	61.50	252.00	147.00	0.27	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1901.22	0.00	-42.39	-156.96	0	0.00	0.00	0.00	
112.86	61.40	1.89	90.42	90.42	648.24	548.05	-120.40	83.51	-1204.73	79.97	43.59	1.23	56.52	59.14	0.00	164.59	100.00	124.57	73.05	74.78	56.25	11.01	648.24	36.74	0.00	0.00	0.00	267.00	162.00	0.00	92.86	61.42	267.00	162.00	0.27	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1906.69	0.00	-42.39	-157.00	0	0.00	0.00	0.00	
113.88	65.69	1.82	90.42	90.38	648.21	550.34	-120.44	83.58	-1204.34	79.68	43.67	1.24	56.52	59.14	0.00	164.35	99.98	124.57	73.29	74.98	56.05	9.99	648.21	37.61	0.00	0.00	0.00	282.00	175.00	0.00	93.88	62.30	282.00	175.00	0.26	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1884.83	0.00	-42.39	-156.96	0	0.00	0.00	0.00	
114.90	65.60	1.82	90.38	90.34	646.01	549.58	-120.44	83.73	-1205.11	78.36	43.67	1.24	56.52	59.14	0.00	159.88	101.99	124.57	73.16	74.82	56.60	8.97	646.01	37.50	0.00	0.00	0.00	295.00	189.00	0.00	94.90	67.05	295.00	189.00	0.27	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1895.76	0.00	-42.39	-156.96	0	0.00	0.00	0.00	
115.92	69.22	1.89	90.34	90.30	646.29	551.86	-120.44	83.85	-1205.49	77.59	43.59	1.24	56.56	59.14	0.00	159.81	101.85	124.57	73.36	75.41	56.29	7.95	646.29	38.11	0.00	0.00	0.00	308.00	203.00	0.00	95.92	70.18	308.00	203.00	0.27	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1890.29	0.00	-42.39	-156.96	0	0.00	0.00	0.00	
116.94	66.45	1.89	90.30	90.27	646.86	552.63	-120.44	83.93	-1203.58	77.22	43.59	1.24	56.52	59.21	0.00	159.79	101.88	124.57	73.59	74.84	57.18	6.93	646.86	38.56	0.00	0.00	0.00	322.00	216.00	0.00	96.94	64.84	322.00	216.00	0.26	0.00	0.00	0.00	-11.69	0.00	0.00	0.00	1895.76	0.00	-42.39	-157.04	0	0.00	0.00	0.00	
117.95	64.18	1.82	90.23	90.23	646.87	547.29	-120.44	84.04	-1204.73	76.93	43.67	1.23	56.11	59.17	0.00	159.78	101.50	124.60	73.70	75.37	56.92	5.92	646.87	37.50	0.00	0.00	0.00	336.00	230.00	0.00	97.95	66.92	336.00	230.00	0.27	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1895.76	0.00	-42.38	-156.96	0	0.00	0.00	0.00	
118.97	67.65	1.82	90.19	90.19	646.69	548.81	-120.40	84.04	-1205.11	76.78	43.67	1.24	56.34	59.32	0.00	159.79	101.57	124.58	73.57	74.95	57.23	4.90	646.69	36.81	0.00	0.00	0.00	350.00	244.00	0.00	98.97	67.15	350.00	244.00	0.25	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1884.83	0.00	-42.39	-157.08	0	0.00	0.00	0.00	
119.98	66.26	1.97	90.15	90.11	646.95	548.81	-120.44	84.27	-1204.73	90.11	43.52	1.23	56.34	59.21	0.00	159.78	101.57	124.53	73.76	75.18	57.15	3.89	646.95	35.06	0.00	0.00	0.00	363.00	258.00	0.00	99.98	66.56	363.00	258.00	0.26	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1884.83	0.00	-42.39	-156.96	0	0.00	0.00	0.00	
120.99	66.13	2.12	90.08	90.04	647.26	547.67	-120.44	84.31	-1204.34	91.72	43.37	1.24	56.34	59.28	0.00	159.76	101.80	124.52	73.54	75.65	56.99	2.88	647.26	38.07	0.00	0.00	0.00	377.00	271.00	0.00	100.99	66.43	377.00	271.00	0.25	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1884.83	0.00	-42.39	-157.00	0	0.00	0.00	0.00	
122.00	66.13	1.82	90.00	90.11	679.75	547.67	-120.44	84.46	-1205.11	76.97	43.67	1.24	56.34	59.36	0.00	159.75	101.81	157.05	73.52	75.47	57.15	1.87	679.75	36.58	0.00	0.00	0.00	390.00	285.00	0.00	102.00	67.03	390.00	285.00	0.27	0.00	0.00	0.00	-11.70	0.00	0.00	0.00	1884.83	0.00	-42.39	-156.96	0	0.00	0.00	0.00	
123.01	66.04	1.66	89.96	89.96	647.36	544.62	-120.44	84.42	-1204.73	93.44	43.82	1.23	55.56	59.36	0.00	159.67	101.70	124.53	73.85	75.70	56.92	0.86	647.36	33.69	0.00	0.00	0.00	404.00	299.00	0.00	103.01	64.38	404.00	299.00	0.25	0.00	0.00	0.00	-11.69	0.00	0.00	0.00	1890.29	0.00	-42.39	-157.00	0	0.00	0.00	0.00	
124.05	47.72	1.44	89.50	89.43	644.64	552.24	-120.44	85.37	-1206.25	99.26	44.05	1.24	56.97	58.69	0.00	157.25	101.66	124.53	73.81	75.46	56.92	-0.17	644.64	37.46	0.00	0.00	0.00	534.00	427.00	0.00	104.05	118.05	534.00	427.00	0.26	0.00	0.00	0.00	-11.71	0.00	0.00	0.00	472.57	0.00	-42.39	-157.08	0	0.00	0.00	0.00	
125.05	67.88	1.44	89.50	89.39	644.38	549.96	-120.44	85.49	-1206.25	91.86	44.05	1.23	57.23	58.69	0.00	157.25	101.52	124.52	73.86	75.57	56.65	-1.18	644.38	32.01	0.00	0.00	0.00	544.00	437.00	0.00	105.05	94.20	544.00	437.00	0.26	0.00	0.00	0.00	-11.71	0.00	0.00	0.00	473.94	0.00	-42.39	-157.00	0	0.00	0.00	0.00	
126.08	55.39	0.83	89.47	89.35	643.16	545.76	-120.44	85.53	-1204.73	9.15	44.65	1.23	56.56	58.69	0.00	156.04	101.61	124.45	73.86	75.31	56.89	-2.21	643.16	34.60	0.00	0.00	0.00	561.00	453.00	0.00	106.08	79.97	561.00	453.00	0.25	0.00	0.00	0.00	-11.72	0.00	0.00	0.00	472.57	0.00	-42.38	-157.00	0	0.00	0.00	0.00	
128.00	60.00	1.66	89.62	89.50	644.64	546.91	-120.48	85.98	-1205.11	43.15	43.82	1.23	56.11	58.69	0.00	158.21	100.96	124.54	73.67	75.05	57.20	0.01	644.64	36.74	0.00	0.00	0.00	621.00	513.00	0.00	103.03	0.00	621.00	513.00	0.25	0.00	0.00	0.00	-11.72	0.00	0.00	0.00	471.21	0.00	-42.39	-157.00	0	0.00	0.00	0.00	
129.01	69.77	1.13	89.66	89.73	643.55	547.67	-120.44	86.02	-1204.73	94.24	44.35	1.23	56.34	58.69	0.00	157.16	101.18	124.52	73.70	74.71	57.29	-1.00	643.55	36.35	0.00	0.00	0.00	630.00	522.00	0.00	109.01	44.25	630.00	522.00	0.27	0.00	0.00	0.00	-11.72	0.00	0.00	0.00	471.21	0.00	-42.39	-157.04	0	0.00	0.00	0.00	
129.04	62.49	1.06	89.66	89.73	643.16	549.58	-120.48	86.17	-1204.73	90.25	44.42	1.23	56.56	58.69	0.00	157.16	100.76	124.50	73.77	75.05	56.92	-2.03	643.16	37.65	0.00	0.00	0.00	632.00	524.00	0.00	110.04	85.12	632.00	524.00	0.26	0.00	0.00	0.00	-11.71	0.00	0.00	0.00	473.94	0.00	-42.39	-157.00	0	0.00	0.00	0.00
130.00	58.00	0.76	92.67	92.33	639.75	553.01	-120.86	82.51	-1209.30	83.41	46.32	0.00	56.63	57.17	0.00	145.63	93.93	159.57	67.24	67.56	50.82	45.41	639.75	32.24	0.00	0.00	0.00	91.00	87.00	0.00	-20043.44	0.00	91.00	87.00	0.16	0.00	0.00	0.00	-11.74	0.00	0.00	0.00	452.08	0.00	-42.43	-157.59	0	0.00	0.00	0.00	
131.01	30.39	0.45	92.74	92.40	637.46	552.24	-120.86	82.48	-1209.68	96.07	46.62	0.00	56.60	57.17	0.00	145.02	93.64	158.84	67.11	67.37	50.47	44.36	637.46	32.05	0.00	0.00	0.00	122.00	116.00	0.00	131.01	28.89	122.00	116.00	0.16	0.00	0.00	0.00	-11.74	0.00	0.00	0.00	452.08	0.00	-42.43	-157.70	0	0.00	0.00	0.00	
132.02	29.83	0.45	92.86	92.63	623.51	552.24	-120.86	82.36	-1209.30	82.86	46.62	0.00	56.60	57.17	0.00	146.68	93.19	144.50	66.76	66.96	50.43	43.35	623.51	30.75	0.00	0.00	0.00	152.00	146.00	0.00	132.02	28.92	152.00	146.00	0.17	0.00	0.00	0.00	-11.77	0.00	0.00	0.00	452.08	0.00	-42.43	-157.63	0	0.00	0.00	0.00	
133.04	29.82	0.76	92.97	92.74	597.36	554.15	-120.86	82.29	-1209.68	74.15	46.32	0.00	56.63	57.13	0.00	148.87	92.39	118.17	66.36	66.52	50.05	42.34	597.36	36.05	0.00	0.00	0.00	183.00	175.00	0.00	133.04	30.42	183.00	175.00	0.17	0.00	0.00	0.00	-11.75	0.00	0.00	0.00	449.34	0.00	-42.43	-157.63	0	0.00	0.00	0.00	
134.04	29.75	1.06	93.09	92.90	584.66	550.34	-120.86	82.48	-1208.92	87.40	46.01	0.00	56.60	57.17	0.00	144.84	91.24	112.35	66.02	65.53	49.69	41.33	584.66	34.49	0.00	0.00	0.00	214.00	205.00	0.00	134.04	31.17	214.00	205.00	0.16	0.00	0.00	0.00	-11.74	0.00	0.00	0.00	452.08	0.00	-42.43	-157.66	0	0.00	0.00	0.00	
135.05	29.00	1.59	93.20	93.01	679.44	552.63	-120.86	82.82	-1209.30	86.89	45.48	0.00	56.71	57.13	0.00	140.22	89.56	215.46	65.22	65.06	48.92	40.32	679.44	35.02	0.00	0.00	0.00	246.00	235.00	0.00	135.05	28.84	246.00	235.00	0.16	0.00	0.00	0.00	-11.74	0.00	0.00	0.00	450.71	0.00	-42.44	-157.70	0	0.00	0.00	0.00	
136.06	30.87	1.29	93.28	93.01	564.65	553.77	-120.86	83.05	-1209.30	88.57	45.79	0.00	56.86	57.17	0.00	137.64	87.77	108.30	64.31	63.79	47.84	39.32	564.65	35.55	0.00	0.00	0.00	276.00	263.00	0.00	136.06	31.34	276.00	263.00	0.16	0.00	0.00	0.00	-11.75	0.00	0.00	0.00	450.71	0.00	-42.43	-157.63	0	0.00	0.00	0.00	
137.06	27.63	1.21	93.39	93.05	651.87	550.72	-120.82	83.35	-1210.06	85.39	45.86	0.00	56.82	57.17	0.00	134.20	85.87	204.49	62.75	62.41	47.14	38.31	651.87	33.65	0.00	0.00	0.00	311.00	295.00	0.00	137.06	20.67	311.00	295.00	0.17	0.00	0.00	0.00	-11.74	0.00	0.00	0.00	449.34	0.00	-42.44	-157.66	0	0.00	0.00	0.00	
138.09	21.38	1.59	93.55	93.09	542.79	551.48	-120.86	83.66	-1208.92	85.86	45.48	102.35	56.86	57.17	0.00	131.92	84.26	104.26	61.10	60.65	45.61	4.40	542.79	34.37	0.00	0.00	0.00	354.00	336.00	0.00	138.09	20.26	354.00	336.00	0.17	0.00	0.00	0.00	-11.74	0.00	0.00	0.00	450.71	0.00	-42.43	-157.66	0	0.00	0.00	0.00	
139.10	21.82	1.51	93.66	93.24	561.46	551.10	-120.86	83.96	-1209.30	86.30	45.56	109.62	56.82	57.25	0.00	128.87	82.43	132.33	59.53	59.04	44.25	3.38	561.46	36.24	0.00	0.00	0.00	397.00	377.00	0.00	139.10	22.55	397.00	377.00	0.17	0.00	0.00	0.00	-11.74	0.00	0.00	0.00	452.08	0.00	-42.43	-157.63	0	0.00	0.00	0.00	
140.11	21.54	1.59	93.74	93.32	531.39	549.96	-120.86	84.12	-1208.92	78.43	45.48	89.20	56.86	57.17	0.00	126.12	80.33	112.46	57.64	56.91	42.92	2.37	531.39	36.66	0.00	0.00	0.00	440.00	418.00	0.00	140.11	23.02	440.00	418.00	0.16	0.00	0.00	0.00	-11.74	0.00	0.00	0.00	452.08	0.00	-42.44	-157.66	0	0.00	0.00	0.00	
140.82	38.41	0.00	96.94	86.99	542.27	443.21	-120.75	88.65	-1208.54	60.68	47.60	25.29	50.14	51.61	0.00	119.96	80.31	104.06	65.48	67.04	50.42	13.71	542.27	33.34	0.00	0.00	0.00	1658.00	1571.00	0.00	140.82	1986.43	1658.00	1571.00	0.20	0.00	0.00	0.00	-11.79	0.00	0.00	0.00	460.27	0.00	-42.42	-157.47	0	0.00	0.00	0.00	
141.85	46.25	0.00	96.94	87.03	541.79	442.83	-120.75	88.69	-1208.16	67.27	47.75	25.34	50.14	51.64	0.00	120.13	79.71	104.01	65.48	67.04	50.41	12.68	541.79	34.03	0.00	0.00	0.00	1658.00	1571.00	0.00	141.85	2179.59	1658.00	1571.00	0.21	0.00	0.00	0.00	-11.78	0.00	0.00	0.00	458.91	0.00	-42.42	-157.47	0	0.00	0.00	0.00	
143.31	26.14	0.00	96.98	87.06	542.40	442.44	-120.79	88.65	-1208.54	64.67	47.83	25.58	50.14	51.64	0.00	120.31	79.92	104.15	65.20	67.28	50.53	11.23	542.40	33.38	0.00	0.00	0.00	1658.00	1571.00	0.00	143.31	2107.12	1658.00	1571.00	0.21	0.00	0.00	0.00	-11.79	0.00	0.00	0.00	458.91	0.00	-42.42	-157.47	0	0.00	0.00	0.00	
144.01	44.00	0.00	96.94	93.58	546.35	524.79	-120.71	87.66	-1208.16	102.59	50.40	30.44	53.63	55.46	0.00	133.91	85.35	105.04	60.74	61.07	45.24	29.82	546.35	34.41	0.00	0.00	0.00	2017.00	1917.00	0.00	144.01	26.01	2017.00	1917.00	0.20	0.00	0.00	0.00	-11.81	0.00	0.00	0.00	457.54	0.00	-42.42	-157.51	0	0.00	0.00	0.00	
145.01	44.19	0.00	96.94	92.94	546.50	516.03	-120.75	87.59	-1207.78	125.68	50.85	38.69	54.15	53.39	0.00	133.50	85.37	103.53	61.88	61.84	45.37	28.83	546.50	33.99	0.00	0.00	0.00	2074.00	1970.00	0.00	145.01	20.68	2074.00	1970.00	0.21	0.00	0.00	0.00	-11.80	0.00	0.00	0.00	458.91	0.00	-42.42	-157.39	0	0.00	0.00	0.00	
146.03	40.86	0.00	96.98	92.63	548.00	498.87	-120.75	87.47	-1208.16	85.53	51.38	52.08	52.89	53.42	0.00	133.02	84.75	102.97	62.95	62.96	46.35	27.81	548.00	33.23	0.00	0.00	0.00	2107.00	2001.00	0.00	146.03	41.72	2107.00	2001.00	0.20	0.00	0.00	0.00	-11.81	0.00	0.00	0.00	456.18	0.00	-42.42	-157.47	0	0.00	0.00	0.00	
147.02	41.66	0.00	96.98	92.40	548.08	498.87	-120.75	87.36	-1207.01	85.68	51.23	52.09	53.07	53.57	0.00	132.99	84.87	102.44	63.27	62.44	47.08	26.82	548.08	34.03	0.00	0.00	0.00	2127.00	2021.00	0.00	147.02	40.16	2127.00	2021.00	0.21	0.00	0.00	0.00	-11.81	0.00	0.00	0.00	457.54	0.00	-42.42	-157.39	0	0.00	0.00	0.00	
148.01	42.08	0.00	97.01	92.21	548.92	499.25	-120.71	87.36	-1208.54	85.28	50.93	52.26	53.07	53.50	0.00	132.99	84.87	102.96	63.28	62.75	47.09	25.83	548.92	34.49	0.00	0.00	0.00	2147.00	2040.00	0.00	148.01	42.14	2147.00	2040.00	0.20	0.00	0.00	0.00	-11.80	0.00	0.00	0.00	457.54	0.00	-42.42	-157.39	0	0.00	0.00	0.00	
149.02	42.03	0.00	97.01	91.98	549.13	491.63	-120.75	87.28	-1208.16	94.94	50.48	48.89	52.74	53.46	0.00	132.73	85.00	103.42	63.34	62.87	46.76	24.81	549.13	33.88	0.00	0.00	0.00	2168.00	2059.00	0.00	149.02	41.79	2168.00	2059.00	0.21	0.00	0.00	0.00	-11.81	0.00	0.00	0.00	460.27	0.00	-42.42	-157.43	0	0.00	0.00	0.00	
150.01	42.40	0.00	97.01	91.87	549.49	498.49	-120.75	87.20	-1207.78	119.02	50.85	41.35	52.89	53.50	0.00	132.65	84.70	103.63	63.41	63.11	46.99	23.83	549.49	32.92	0.00	0.00	0.00	2189.00	2078.00	0.00	150.01	42.58	2189.00	2078.00	0.21	0.00	0.00	0.00	-11.81	0.00	0.00	0.00	457.54	0.00	-42.42	-157.43	0	0.00	0.00	0.00	
151.02	41.44	0.00	97.05	91.72	549.58	508.02	-120.75	87.20	-1207.39	124.51	50.32	39.35	52.18	53.61	0.00	132.26	85.10	103.71	63.45	62.91	47.16	22.81	549.58	32.96	0.00	0.00	0.00	2210.00	2099.00	0.00	151.02	40.80	2210.00	2099.00	0.22	0.00	0.00	0.00	-11.80	0.00	0.00	0.00	457.54	0.00	-42.42	-157.47	0	0.00	0.00	0.00	
152.00	39.98	0.00	97.05	91.52	548.15	488.58	-120.75	87.09	-1208.54	106.80	51.08	43.08	51.44	53.87	0.00	131.25	84.77	104.06	63.20	62.80	47.07	21.83	548.15	31.21	0.00	0.00	0.00	2230.00	2119.00	0.00	152.00	40.68	2230.00	2119.00	0.20	0.00	0.00	0.00	-11.81	0.00	0.00	0.00	456.18	0.00	-42.42	-157.43	0	0.00	0.00	0.00	
153.01	39.95	0.00	97.09	91.41	548.97	476.76	-120.75	86.97	-1207.01	94.50	51.16	48.01	50.59	53.94	0.00	131.69	85.21	103.63	63.53	62.83	47.08	20.82	548.97	33.65	0.00	0.00	0.00	2251.00	2139.00	0.00	153.01	38.12	2251.00	2139.00	0.22	0.00	0.00	0.00	-11.81	0.00	0.00	0.00	458.91	0.00	-42.41	-157.51	0	0.00	0.00	0.00	
